Season,TeamName,BoxscoreIndex
2015,Los Angeles Lakers,201504150LAL
2015,Memphis Grizzlies,201410290MEM
2015,Memphis Grizzlies,201410310IND
2015,Memphis Grizzlies,201411010CHO
2015,Memphis Grizzlies,201411030MEM
2015,Memphis Grizzlies,201411050PHO
2015,Memphis Grizzlies,201411070OKC
2015,Memphis Grizzlies,201411080MIL
2015,Memphis Grizzlies,201411110MEM
2015,Memphis Grizzlies,201411130MEM
2015,Memphis Grizzlies,201411150MEM
2015,Memphis Grizzlies,201411170MEM
2015,Memphis Grizzlies,201411190TOR
2015,Memphis Grizzlies,201411210MEM
2015,Memphis Grizzlies,201411230MEM
2015,Memphis Grizzlies,201411260LAL
2015,Memphis Grizzlies,201411280POR
2015,Memphis Grizzlies,201411300SAC
2015,Memphis Grizzlies,201412030HOU
2015,Memphis Grizzlies,201412050MEM
2015,Memphis Grizzlies,201412070MEM
2015,Memphis Grizzlies,201412090MEM
2015,Memphis Grizzlies,201412120MEM
2015,Memphis Grizzlies,201412130PHI
2015,Memphis Grizzlies,201412160MEM
2015,Memphis Grizzlies,201412170SAS
2015,Memphis Grizzlies,201412190MEM
2015,Memphis Grizzlies,201412210CLE
2015,Memphis Grizzlies,201412220MEM
2015,Memphis Grizzlies,201412260MEM
2015,Memphis Grizzlies,201412270MIA
2015,Memphis Grizzlies,201412300MEM
2015,Memphis Grizzlies,201501020LAL
2015,Memphis Grizzlies,201501030DEN
2015,Memphis Grizzlies,201501050MEM
2015,Memphis Grizzlies,201501070ATL
2015,Memphis Grizzlies,201501090NOP
2015,Memphis Grizzlies,201501110MEM
2015,Memphis Grizzlies,201501140BRK
2015,Memphis Grizzlies,201501160ORL
2015,Memphis Grizzlies,201501170MEM
2015,Memphis Grizzlies,201501190MEM
2015,Memphis Grizzlies,201501210MEM
2015,Memphis Grizzlies,201501240MEM
2015,Memphis Grizzlies,201501260MEM
2015,Memphis Grizzlies,201501270DAL
2015,Memphis Grizzlies,201501290MEM
2015,Memphis Grizzlies,201501310MEM
2015,Memphis Grizzlies,201502020PHO
2015,Memphis Grizzlies,201502040UTA
2015,Memphis Grizzlies,201502060MIN
2015,Memphis Grizzlies,201502080MEM
2015,Memphis Grizzlies,201502100MEM
2015,Memphis Grizzlies,201502110OKC
2015,Memphis Grizzlies,201502220POR
2015,Memphis Grizzlies,201502230LAC
2015,Memphis Grizzlies,201502250SAC
2015,Memphis Grizzlies,201502270MEM
2015,Memphis Grizzlies,201502280MIN
2015,Memphis Grizzlies,201503030MEM
2015,Memphis Grizzlies,201503040HOU
2015,Memphis Grizzlies,201503060MEM
2015,Memphis Grizzlies,201503070NOP
2015,Memphis Grizzlies,201503090CHI
2015,Memphis Grizzlies,201503110BOS
2015,Memphis Grizzlies,201503120WAS
2015,Memphis Grizzlies,201503140MEM
2015,Memphis Grizzlies,201503160MEM
2015,Memphis Grizzlies,201503170DET
2015,Memphis Grizzlies,201503200DAL
2015,Memphis Grizzlies,201503210MEM
2015,Memphis Grizzlies,201503230NYK
2015,Memphis Grizzlies,201503250MEM
2015,Memphis Grizzlies,201503270MEM
2015,Memphis Grizzlies,201503290SAS
2015,Memphis Grizzlies,201503300MEM
2015,Memphis Grizzlies,201504030MEM
2015,Memphis Grizzlies,201504040MEM
2015,Memphis Grizzlies,201504080MEM
2015,Memphis Grizzlies,201504100UTA
2015,Memphis Grizzlies,201504110LAC
2015,Memphis Grizzlies,201504130GSW
2015,Memphis Grizzlies,201504150MEM
2015,Memphis Grizzlies,201504190MEM
2015,Memphis Grizzlies,201504220MEM
2015,Memphis Grizzlies,201504250POR
2015,Memphis Grizzlies,201504270POR
2015,Memphis Grizzlies,201504290MEM
2015,Memphis Grizzlies,201505030GSW
2015,Memphis Grizzlies,201505050GSW
2015,Memphis Grizzlies,201505090MEM
2015,Memphis Grizzlies,201505110MEM
2015,Memphis Grizzlies,201505130GSW
2015,Memphis Grizzlies,201505150MEM
2015,Brooklyn Nets,201410290BOS
2015,Brooklyn Nets,201411010DET
2015,Brooklyn Nets,201411030BRK
2015,Brooklyn Nets,201411050BRK
2015,Brooklyn Nets,201411070BRK
2015,Brooklyn Nets,201411090BRK
2015,Brooklyn Nets,201411120PHO
2015,Brooklyn Nets,201411130GSW
2015,Brooklyn Nets,201411150POR
2015,Brooklyn Nets,201411170BRK
2015,Brooklyn Nets,201411190BRK
2015,Brooklyn Nets,201411210OKC
2015,Brooklyn Nets,201411220SAS
2015,Brooklyn Nets,201411260PHI
2015,Brooklyn Nets,201411300BRK
2015,Brooklyn Nets,201412020NYK
2015,Brooklyn Nets,201412030BRK
2015,Brooklyn Nets,201412050BRK
2015,Brooklyn Nets,201412080BRK
2015,Brooklyn Nets,201412100CHI
2015,Brooklyn Nets,201412120BRK
2015,Brooklyn Nets,201412130CHO
2015,Brooklyn Nets,201412160BRK
2015,Brooklyn Nets,201412170TOR
2015,Brooklyn Nets,201412190CLE
2015,Brooklyn Nets,201412210BRK
2015,Brooklyn Nets,201412230BRK
2015,Brooklyn Nets,201412260BOS
2015,Brooklyn Nets,201412270BRK
2015,Brooklyn Nets,201412290BRK
2015,Brooklyn Nets,201412300CHI
2015,Brooklyn Nets,201501020ORL
2015,Brooklyn Nets,201501040MIA
2015,Brooklyn Nets,201501050BRK
2015,Brooklyn Nets,201501070BRK
2015,Brooklyn Nets,201501090BRK
2015,Brooklyn Nets,201501100DET
2015,Brooklyn Nets,201501120BRK
2015,Brooklyn Nets,201501140BRK
2015,Brooklyn Nets,201501160WAS
2015,Brooklyn Nets,201501170BRK
2015,Brooklyn Nets,201501210SAC
2015,Brooklyn Nets,201501220LAC
2015,Brooklyn Nets,201501240UTA
2015,Brooklyn Nets,201501280ATL
2015,Brooklyn Nets,201501300BRK
2015,Brooklyn Nets,201502020BRK
2015,Brooklyn Nets,201502040TOR
2015,Brooklyn Nets,201502060BRK
2015,Brooklyn Nets,201502070WAS
2015,Brooklyn Nets,201502090MIL
2015,Brooklyn Nets,201502100MEM
2015,Brooklyn Nets,201502200LAL
2015,Brooklyn Nets,201502230DEN
2015,Brooklyn Nets,201502250NOP
2015,Brooklyn Nets,201502270HOU
2015,Brooklyn Nets,201502280DAL
2015,Brooklyn Nets,201503020BRK
2015,Brooklyn Nets,201503040BRK
2015,Brooklyn Nets,201503060BRK
2015,Brooklyn Nets,201503080BRK
2015,Brooklyn Nets,201503100BRK
2015,Brooklyn Nets,201503110MIA
2015,Brooklyn Nets,201503140PHI
2015,Brooklyn Nets,201503160MIN
2015,Brooklyn Nets,201503180CLE
2015,Brooklyn Nets,201503200BRK
2015,Brooklyn Nets,201503210IND
2015,Brooklyn Nets,201503230BRK
2015,Brooklyn Nets,201503250CHO
2015,Brooklyn Nets,201503270BRK
2015,Brooklyn Nets,201503290BRK
2015,Brooklyn Nets,201503310BRK
2015,Brooklyn Nets,201504010NYK
2015,Brooklyn Nets,201504030BRK
2015,Brooklyn Nets,201504040ATL
2015,Brooklyn Nets,201504060BRK
2015,Brooklyn Nets,201504080BRK
2015,Brooklyn Nets,201504100BRK
2015,Brooklyn Nets,201504120MIL
2015,Brooklyn Nets,201504130BRK
2015,Brooklyn Nets,201504150BRK
2015,Brooklyn Nets,201504190ATL
2015,Brooklyn Nets,201504220ATL
2015,Brooklyn Nets,201504250BRK
2015,Brooklyn Nets,201504270BRK
2015,Brooklyn Nets,201504290ATL
2015,Brooklyn Nets,201505010BRK
2015,Milwaukee Bucks,201410290CHO
2015,Milwaukee Bucks,201410310MIL
2015,Milwaukee Bucks,201411010WAS
2015,Milwaukee Bucks,201411040IND
2015,Milwaukee Bucks,201411050MIL
2015,Milwaukee Bucks,201411070DET
2015,Milwaukee Bucks,201411080MIL
2015,Milwaukee Bucks,201411110MIL
2015,Milwaukee Bucks,201411140ORL
2015,Milwaukee Bucks,201411160MIA
2015,Milwaukee Bucks,201411180MIL
2015,Milwaukee Bucks,201411190BRK
2015,Milwaukee Bucks,201411210TOR
2015,Milwaukee Bucks,201411220MIL
2015,Milwaukee Bucks,201411250MIL
2015,Milwaukee Bucks,201411260MIN
2015,Milwaukee Bucks,201411280DET
2015,Milwaukee Bucks,201411290MIL
2015,Milwaukee Bucks,201412020CLE
2015,Milwaukee Bucks,201412030MIL
2015,Milwaukee Bucks,201412050MIL
2015,Milwaukee Bucks,201412070DAL
2015,Milwaukee Bucks,201412090OKC
2015,Milwaukee Bucks,201412130MIL
2015,Milwaukee Bucks,201412150PHO
2015,Milwaukee Bucks,201412170POR
2015,Milwaukee Bucks,201412180SAC
2015,Milwaukee Bucks,201412200LAC
2015,Milwaukee Bucks,201412230MIL
2015,Milwaukee Bucks,201412260ATL
2015,Milwaukee Bucks,201412270MIL
2015,Milwaukee Bucks,201412290CHO
2015,Milwaukee Bucks,201412310CLE
2015,Milwaukee Bucks,201501020MIL
2015,Milwaukee Bucks,201501040NYK
2015,Milwaukee Bucks,201501060MIL
2015,Milwaukee Bucks,201501070PHI
2015,Milwaukee Bucks,201501090MIL
2015,Milwaukee Bucks,201501100CHI
2015,Milwaukee Bucks,201501150MIL
2015,Milwaukee Bucks,201501190MIL
2015,Milwaukee Bucks,201501220MIL
2015,Milwaukee Bucks,201501240MIL
2015,Milwaukee Bucks,201501250SAS
2015,Milwaukee Bucks,201501270MIA
2015,Milwaukee Bucks,201501290ORL
2015,Milwaukee Bucks,201501310MIL
2015,Milwaukee Bucks,201502020TOR
2015,Milwaukee Bucks,201502040MIL
2015,Milwaukee Bucks,201502060HOU
2015,Milwaukee Bucks,201502070MIL
2015,Milwaukee Bucks,201502090MIL
2015,Milwaukee Bucks,201502110MIL
2015,Milwaukee Bucks,201502200MIL
2015,Milwaukee Bucks,201502220MIL
2015,Milwaukee Bucks,201502230CHI
2015,Milwaukee Bucks,201502250MIL
2015,Milwaukee Bucks,201502270LAL
2015,Milwaukee Bucks,201502280UTA
2015,Milwaukee Bucks,201503030DEN
2015,Milwaukee Bucks,201503040GSW
2015,Milwaukee Bucks,201503070MIL
2015,Milwaukee Bucks,201503090MIL
2015,Milwaukee Bucks,201503110MIL
2015,Milwaukee Bucks,201503120IND
2015,Milwaukee Bucks,201503140MEM
2015,Milwaukee Bucks,201503170NOP
2015,Milwaukee Bucks,201503180MIL
2015,Milwaukee Bucks,201503200BRK
2015,Milwaukee Bucks,201503220MIL
2015,Milwaukee Bucks,201503240MIL
2015,Milwaukee Bucks,201503260MIL
2015,Milwaukee Bucks,201503280MIL
2015,Milwaukee Bucks,201503300ATL
2015,Milwaukee Bucks,201504010MIL
2015,Milwaukee Bucks,201504030BOS
2015,Milwaukee Bucks,201504040MIL
2015,Milwaukee Bucks,201504080MIL
2015,Milwaukee Bucks,201504100NYK
2015,Milwaukee Bucks,201504120MIL
2015,Milwaukee Bucks,201504130PHI
2015,Milwaukee Bucks,201504150MIL
2015,Milwaukee Bucks,201504180CHI
2015,Milwaukee Bucks,201504200CHI
2015,Milwaukee Bucks,201504230MIL
2015,Milwaukee Bucks,201504250MIL
2015,Milwaukee Bucks,201504270CHI
2015,Milwaukee Bucks,201504300MIL
2015,Minnesota Timberwolves,201410290MEM
2015,Minnesota Timberwolves,201410300MIN
2015,Minnesota Timberwolves,201411010MIN
2015,Minnesota Timberwolves,201411050BRK
2015,Minnesota Timberwolves,201411070ORL
2015,Minnesota Timberwolves,201411080MIA
2015,Minnesota Timberwolves,201411120MIN
2015,Minnesota Timberwolves,201411140NOP
2015,Minnesota Timberwolves,201411150DAL
2015,Minnesota Timberwolves,201411190MIN
2015,Minnesota Timberwolves,201411210MIN
2015,Minnesota Timberwolves,201411220MIN
2015,Minnesota Timberwolves,201411260MIN
2015,Minnesota Timberwolves,201411280LAL
2015,Minnesota Timberwolves,201411300POR
2015,Minnesota Timberwolves,201412010LAC
2015,Minnesota Timberwolves,201412030MIN
2015,Minnesota Timberwolves,201412050MIN
2015,Minnesota Timberwolves,201412060SAS
2015,Minnesota Timberwolves,201412080MIN
2015,Minnesota Timberwolves,201412100MIN
2015,Minnesota Timberwolves,201412120MIN
2015,Minnesota Timberwolves,201412140MIN
2015,Minnesota Timberwolves,201412160WAS
2015,Minnesota Timberwolves,201412190BOS
2015,Minnesota Timberwolves,201412210MIN
2015,Minnesota Timberwolves,201412230CLE
2015,Minnesota Timberwolves,201412260DEN
2015,Minnesota Timberwolves,201412270GSW
2015,Minnesota Timberwolves,201412300UTA
2015,Minnesota Timberwolves,201501010MIN
2015,Minnesota Timberwolves,201501030MIN
2015,Minnesota Timberwolves,201501050MIN
2015,Minnesota Timberwolves,201501070MIN
2015,Minnesota Timberwolves,201501090MIL
2015,Minnesota Timberwolves,201501100MIN
2015,Minnesota Timberwolves,201501130IND
2015,Minnesota Timberwolves,201501160PHO
2015,Minnesota Timberwolves,201501170DEN
2015,Minnesota Timberwolves,201501190CHO
2015,Minnesota Timberwolves,201501210MIN
2015,Minnesota Timberwolves,201501230MIN
2015,Minnesota Timberwolves,201501250ATL
2015,Minnesota Timberwolves,201501260OKC
2015,Minnesota Timberwolves,201501280MIN
2015,Minnesota Timberwolves,201501300PHI
2015,Minnesota Timberwolves,201501310MIN
2015,Minnesota Timberwolves,201502020DAL
2015,Minnesota Timberwolves,201502040MIN
2015,Minnesota Timberwolves,201502060MIN
2015,Minnesota Timberwolves,201502080DET
2015,Minnesota Timberwolves,201502090MIN
2015,Minnesota Timberwolves,201502110MIN
2015,Minnesota Timberwolves,201502200MIN
2015,Minnesota Timberwolves,201502230HOU
2015,Minnesota Timberwolves,201502250MIN
2015,Minnesota Timberwolves,201502270CHI
2015,Minnesota Timberwolves,201502280MIN
2015,Minnesota Timberwolves,201503020MIN
2015,Minnesota Timberwolves,201503040MIN
2015,Minnesota Timberwolves,201503070MIN
2015,Minnesota Timberwolves,201503090LAC
2015,Minnesota Timberwolves,201503110PHO
2015,Minnesota Timberwolves,201503130OKC
2015,Minnesota Timberwolves,201503150SAS
2015,Minnesota Timberwolves,201503160MIN
2015,Minnesota Timberwolves,201503180TOR
2015,Minnesota Timberwolves,201503190NYK
2015,Minnesota Timberwolves,201503220MIN
2015,Minnesota Timberwolves,201503230UTA
2015,Minnesota Timberwolves,201503250MIN
2015,Minnesota Timberwolves,201503270HOU
2015,Minnesota Timberwolves,201503290NOP
2015,Minnesota Timberwolves,201503300MIN
2015,Minnesota Timberwolves,201504010MIN
2015,Minnesota Timberwolves,201504030MIN
2015,Minnesota Timberwolves,201504070SAC
2015,Minnesota Timberwolves,201504080POR
2015,Minnesota Timberwolves,201504100LAL
2015,Minnesota Timberwolves,201504110GSW
2015,Minnesota Timberwolves,201504130MIN
2015,Minnesota Timberwolves,201504150MIN
2015,Indiana Pacers,201410290IND
2015,Indiana Pacers,201410310IND
2015,Indiana Pacers,201411010ATL
2015,Indiana Pacers,201411040IND
2015,Indiana Pacers,201411050WAS
2015,Indiana Pacers,201411070BOS
2015,Indiana Pacers,201411080IND
2015,Indiana Pacers,201411100IND
2015,Indiana Pacers,201411120MIA
2015,Indiana Pacers,201411140IND
2015,Indiana Pacers,201411150CHI
2015,Indiana Pacers,201411190IND
2015,Indiana Pacers,201411220IND
2015,Indiana Pacers,201411240DAL
2015,Indiana Pacers,201411260SAS
2015,Indiana Pacers,201411280IND
2015,Indiana Pacers,201411290CLE
2015,Indiana Pacers,201412020PHO
2015,Indiana Pacers,201412040POR
2015,Indiana Pacers,201412050SAC
2015,Indiana Pacers,201412080IND
2015,Indiana Pacers,201412100IND
2015,Indiana Pacers,201412120TOR
2015,Indiana Pacers,201412130IND
2015,Indiana Pacers,201412150IND
2015,Indiana Pacers,201412170LAC
2015,Indiana Pacers,201412200DEN
2015,Indiana Pacers,201412210MIN
2015,Indiana Pacers,201412230IND
2015,Indiana Pacers,201412260DET
2015,Indiana Pacers,201412270BRK
2015,Indiana Pacers,201412290IND
2015,Indiana Pacers,201412310IND
2015,Indiana Pacers,201501020MIL
2015,Indiana Pacers,201501040LAL
2015,Indiana Pacers,201501050UTA
2015,Indiana Pacers,201501070GSW
2015,Indiana Pacers,201501090IND
2015,Indiana Pacers,201501100PHI
2015,Indiana Pacers,201501130IND
2015,Indiana Pacers,201501160IND
2015,Indiana Pacers,201501170CHO
2015,Indiana Pacers,201501190HOU
2015,Indiana Pacers,201501210ATL
2015,Indiana Pacers,201501230MIA
2015,Indiana Pacers,201501250ORL
2015,Indiana Pacers,201501270IND
2015,Indiana Pacers,201501290IND
2015,Indiana Pacers,201501310IND
2015,Indiana Pacers,201502040IND
2015,Indiana Pacers,201502060IND
2015,Indiana Pacers,201502080CHO
2015,Indiana Pacers,201502090IND
2015,Indiana Pacers,201502110NOP
2015,Indiana Pacers,201502200PHI
2015,Indiana Pacers,201502220IND
2015,Indiana Pacers,201502240OKC
2015,Indiana Pacers,201502270IND
2015,Indiana Pacers,201503010IND
2015,Indiana Pacers,201503040IND
2015,Indiana Pacers,201503060IND
2015,Indiana Pacers,201503070NYK
2015,Indiana Pacers,201503100IND
2015,Indiana Pacers,201503120IND
2015,Indiana Pacers,201503140IND
2015,Indiana Pacers,201503160IND
2015,Indiana Pacers,201503180CHI
2015,Indiana Pacers,201503200CLE
2015,Indiana Pacers,201503210IND
2015,Indiana Pacers,201503230IND
2015,Indiana Pacers,201503250WAS
2015,Indiana Pacers,201503260MIL
2015,Indiana Pacers,201503290IND
2015,Indiana Pacers,201503310BRK
2015,Indiana Pacers,201504010BOS
2015,Indiana Pacers,201504030IND
2015,Indiana Pacers,201504050IND
2015,Indiana Pacers,201504080NYK
2015,Indiana Pacers,201504100DET
2015,Indiana Pacers,201504120IND
2015,Indiana Pacers,201504140IND
2015,Indiana Pacers,201504150MEM
2015,Orlando Magic,201410280NOP
2015,Orlando Magic,201410300ORL
2015,Orlando Magic,201411010ORL
2015,Orlando Magic,201411040CHI
2015,Orlando Magic,201411050PHI
2015,Orlando Magic,201411070ORL
2015,Orlando Magic,201411090BRK
2015,Orlando Magic,201411110TOR
2015,Orlando Magic,201411120NYK
2015,Orlando Magic,201411140ORL
2015,Orlando Magic,201411150WAS
2015,Orlando Magic,201411170DET
2015,Orlando Magic,201411190ORL
2015,Orlando Magic,201411210CHO
2015,Orlando Magic,201411220ORL
2015,Orlando Magic,201411240CLE
2015,Orlando Magic,201411260ORL
2015,Orlando Magic,201411280IND
2015,Orlando Magic,201411300PHO
2015,Orlando Magic,201412020GSW
2015,Orlando Magic,201412030LAC
2015,Orlando Magic,201412050UTA
2015,Orlando Magic,201412060SAC
2015,Orlando Magic,201412100ORL
2015,Orlando Magic,201412120ATL
2015,Orlando Magic,201412130ORL
2015,Orlando Magic,201412150TOR
2015,Orlando Magic,201412170BOS
2015,Orlando Magic,201412190ORL
2015,Orlando Magic,201412210ORL
2015,Orlando Magic,201412230ORL
2015,Orlando Magic,201412260ORL
2015,Orlando Magic,201412270CHO
2015,Orlando Magic,201412290MIA
2015,Orlando Magic,201412300ORL
2015,Orlando Magic,201501020ORL
2015,Orlando Magic,201501030ORL
2015,Orlando Magic,201501070DEN
2015,Orlando Magic,201501090LAL
2015,Orlando Magic,201501100POR
2015,Orlando Magic,201501120CHI
2015,Orlando Magic,201501140ORL
2015,Orlando Magic,201501160ORL
2015,Orlando Magic,201501180ORL
2015,Orlando Magic,201501210DET
2015,Orlando Magic,201501230NYK
2015,Orlando Magic,201501250ORL
2015,Orlando Magic,201501260MEM
2015,Orlando Magic,201501290ORL
2015,Orlando Magic,201501310ORL
2015,Orlando Magic,201502020OKC
2015,Orlando Magic,201502040SAS
2015,Orlando Magic,201502060ORL
2015,Orlando Magic,201502080ORL
2015,Orlando Magic,201502090WAS
2015,Orlando Magic,201502110ORL
2015,Orlando Magic,201502200ORL
2015,Orlando Magic,201502220ORL
2015,Orlando Magic,201502250ORL
2015,Orlando Magic,201502270ATL
2015,Orlando Magic,201503010ORL
2015,Orlando Magic,201503040ORL
2015,Orlando Magic,201503060ORL
2015,Orlando Magic,201503080ORL
2015,Orlando Magic,201503100IND
2015,Orlando Magic,201503110MIL
2015,Orlando Magic,201503130BOS
2015,Orlando Magic,201503150ORL
2015,Orlando Magic,201503170HOU
2015,Orlando Magic,201503180DAL
2015,Orlando Magic,201503200ORL
2015,Orlando Magic,201503220ORL
2015,Orlando Magic,201503250ORL
2015,Orlando Magic,201503270ORL
2015,Orlando Magic,201504010ORL
2015,Orlando Magic,201504030MIN
2015,Orlando Magic,201504040MIL
2015,Orlando Magic,201504080ORL
2015,Orlando Magic,201504100ORL
2015,Orlando Magic,201504110ORL
2015,Orlando Magic,201504130MIA
2015,Orlando Magic,201504150BRK
2015,Utah Jazz,201410290UTA
2015,Utah Jazz,201410300DAL
2015,Utah Jazz,201411010UTA
2015,Utah Jazz,201411030LAC
2015,Utah Jazz,201411050UTA
2015,Utah Jazz,201411070UTA
2015,Utah Jazz,201411090DET
2015,Utah Jazz,201411100IND
2015,Utah Jazz,201411120ATL
2015,Utah Jazz,201411140NYK
2015,Utah Jazz,201411150TOR
2015,Utah Jazz,201411180UTA
2015,Utah Jazz,201411210GSW
2015,Utah Jazz,201411220UTA
2015,Utah Jazz,201411240UTA
2015,Utah Jazz,201411260OKC
2015,Utah Jazz,201411290UTA
2015,Utah Jazz,201412010UTA
2015,Utah Jazz,201412030UTA
2015,Utah Jazz,201412050UTA
2015,Utah Jazz,201412080SAC
2015,Utah Jazz,201412090UTA
2015,Utah Jazz,201412120UTA
2015,Utah Jazz,201412140WAS
2015,Utah Jazz,201412160NOP
2015,Utah Jazz,201412170MIA
2015,Utah Jazz,201412190ORL
2015,Utah Jazz,201412200CHO
2015,Utah Jazz,201412220MEM
2015,Utah Jazz,201412270UTA
2015,Utah Jazz,201412290LAC
2015,Utah Jazz,201412300UTA
2015,Utah Jazz,201501020UTA
2015,Utah Jazz,201501030MIN
2015,Utah Jazz,201501050UTA
2015,Utah Jazz,201501070CHI
2015,Utah Jazz,201501090OKC
2015,Utah Jazz,201501100HOU
2015,Utah Jazz,201501130UTA
2015,Utah Jazz,201501160UTA
2015,Utah Jazz,201501180SAS
2015,Utah Jazz,201501210CLE
2015,Utah Jazz,201501220MIL
2015,Utah Jazz,201501240UTA
2015,Utah Jazz,201501260UTA
2015,Utah Jazz,201501280UTA
2015,Utah Jazz,201501300UTA
2015,Utah Jazz,201502030POR
2015,Utah Jazz,201502040UTA
2015,Utah Jazz,201502060PHO
2015,Utah Jazz,201502070UTA
2015,Utah Jazz,201502090NOP
2015,Utah Jazz,201502110DAL
2015,Utah Jazz,201502200UTA
2015,Utah Jazz,201502230UTA
2015,Utah Jazz,201502250UTA
2015,Utah Jazz,201502270DEN
2015,Utah Jazz,201502280UTA
2015,Utah Jazz,201503030MEM
2015,Utah Jazz,201503040BOS
2015,Utah Jazz,201503060PHI
2015,Utah Jazz,201503080BRK
2015,Utah Jazz,201503100UTA
2015,Utah Jazz,201503120UTA
2015,Utah Jazz,201503140UTA
2015,Utah Jazz,201503160UTA
2015,Utah Jazz,201503180UTA
2015,Utah Jazz,201503190LAL
2015,Utah Jazz,201503210GSW
2015,Utah Jazz,201503230UTA
2015,Utah Jazz,201503250UTA
2015,Utah Jazz,201503270DEN
2015,Utah Jazz,201503280UTA
2015,Utah Jazz,201503300MIN
2015,Utah Jazz,201504010UTA
2015,Utah Jazz,201504040PHO
2015,Utah Jazz,201504050SAC
2015,Utah Jazz,201504080UTA
2015,Utah Jazz,201504100UTA
2015,Utah Jazz,201504110POR
2015,Utah Jazz,201504130UTA
2015,Utah Jazz,201504150HOU
2015,Miami Heat,201410290MIA
2015,Miami Heat,201411010PHI
2015,Miami Heat,201411020MIA
2015,Miami Heat,201411040MIA
2015,Miami Heat,201411050CHO
2015,Miami Heat,201411080MIA
2015,Miami Heat,201411090DAL
2015,Miami Heat,201411120MIA
2015,Miami Heat,201411140ATL
2015,Miami Heat,201411160MIA
2015,Miami Heat,201411170BRK
2015,Miami Heat,201411200MIA
2015,Miami Heat,201411220ORL
2015,Miami Heat,201411230MIA
2015,Miami Heat,201411250MIA
2015,Miami Heat,201411300NYK
2015,Miami Heat,201412010WAS
2015,Miami Heat,201412030MIA
2015,Miami Heat,201412050MIL
2015,Miami Heat,201412070MEM
2015,Miami Heat,201412090PHO
2015,Miami Heat,201412100DEN
2015,Miami Heat,201412120UTA
2015,Miami Heat,201412140MIA
2015,Miami Heat,201412160BRK
2015,Miami Heat,201412170MIA
2015,Miami Heat,201412190MIA
2015,Miami Heat,201412210MIA
2015,Miami Heat,201412230MIA
2015,Miami Heat,201412250MIA
2015,Miami Heat,201412270MIA
2015,Miami Heat,201412290MIA
2015,Miami Heat,201412310IND
2015,Miami Heat,201501030HOU
2015,Miami Heat,201501040MIA
2015,Miami Heat,201501080POR
2015,Miami Heat,201501110LAC
2015,Miami Heat,201501130LAL
2015,Miami Heat,201501140GSW
2015,Miami Heat,201501160SAC
2015,Miami Heat,201501200MIA
2015,Miami Heat,201501210CHO
2015,Miami Heat,201501230MIA
2015,Miami Heat,201501250CHI
2015,Miami Heat,201501270MIA
2015,Miami Heat,201501300MIA
2015,Miami Heat,201502010BOS
2015,Miami Heat,201502030DET
2015,Miami Heat,201502040MIN
2015,Miami Heat,201502060SAS
2015,Miami Heat,201502090MIA
2015,Miami Heat,201502110CLE
2015,Miami Heat,201502200NYK
2015,Miami Heat,201502210MIA
2015,Miami Heat,201502230MIA
2015,Miami Heat,201502250ORL
2015,Miami Heat,201502270NOP
2015,Miami Heat,201502280MIA
2015,Miami Heat,201503020MIA
2015,Miami Heat,201503040MIA
2015,Miami Heat,201503060WAS
2015,Miami Heat,201503070MIA
2015,Miami Heat,201503090MIA
2015,Miami Heat,201503110MIA
2015,Miami Heat,201503130TOR
2015,Miami Heat,201503160MIA
2015,Miami Heat,201503180MIA
2015,Miami Heat,201503200MIA
2015,Miami Heat,201503220OKC
2015,Miami Heat,201503240MIL
2015,Miami Heat,201503250BOS
2015,Miami Heat,201503270ATL
2015,Miami Heat,201503290MIA
2015,Miami Heat,201503310MIA
2015,Miami Heat,201504020CLE
2015,Miami Heat,201504040DET
2015,Miami Heat,201504050IND
2015,Miami Heat,201504070MIA
2015,Miami Heat,201504090MIA
2015,Miami Heat,201504110MIA
2015,Miami Heat,201504130MIA
2015,Miami Heat,201504150PHI
2015,Charlotte Hornets,201410290CHO
2015,Charlotte Hornets,201411010CHO
2015,Charlotte Hornets,201411020NYK
2015,Charlotte Hornets,201411040NOP
2015,Charlotte Hornets,201411050CHO
2015,Charlotte Hornets,201411070CHO
2015,Charlotte Hornets,201411090LAL
2015,Charlotte Hornets,201411110POR
2015,Charlotte Hornets,201411140PHO
2015,Charlotte Hornets,201411150GSW
2015,Charlotte Hornets,201411170CHO
2015,Charlotte Hornets,201411190IND
2015,Charlotte Hornets,201411210CHO
2015,Charlotte Hornets,201411230MIA
2015,Charlotte Hornets,201411240CHO
2015,Charlotte Hornets,201411260CHO
2015,Charlotte Hornets,201411280CHO
2015,Charlotte Hornets,201411290ATL
2015,Charlotte Hornets,201412030CHO
2015,Charlotte Hornets,201412050CHO
2015,Charlotte Hornets,201412100CHO
2015,Charlotte Hornets,201412120MEM
2015,Charlotte Hornets,201412130CHO
2015,Charlotte Hornets,201412150CLE
2015,Charlotte Hornets,201412170CHO
2015,Charlotte Hornets,201412190PHI
2015,Charlotte Hornets,201412200CHO
2015,Charlotte Hornets,201412220CHO
2015,Charlotte Hornets,201412230MIL
2015,Charlotte Hornets,201412260OKC
2015,Charlotte Hornets,201412270CHO
2015,Charlotte Hornets,201412290CHO
2015,Charlotte Hornets,201412310HOU
2015,Charlotte Hornets,201501020CHO
2015,Charlotte Hornets,201501030ORL
2015,Charlotte Hornets,201501050BOS
2015,Charlotte Hornets,201501070CHO
2015,Charlotte Hornets,201501080TOR
